"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2023,"Mainz 05","Bundesliga","Brajan Gruda","GER","MF","18",2004,0,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/ae9b998d/Brajan-Gruda"
2023,"Mainz 05","Bundesliga","Alexander Hack","GER","DF","28",1993,12.6,586,550,33,30,0,7,2,3,0,0,0,0,430,3,12,"https://fbref.com/en/players/a5ec3ede/Alexander-Hack"
2023,"Mainz 05","Bundesliga","Andreas Hanche-Olsen","NOR","DF","25",1997,16.6,754,737,14,12,1,5,6,2,0,0,0,0,536,3,10,"https://fbref.com/en/players/2e77d607/Andreas-Hanche-Olsen"
2023,"Mainz 05","Bundesliga","Marcus Ingvartsen","DEN","FW,MF","26",1996,14.6,350,336,12,1,1,0,6,1,0,0,0,0,231,2,15,"https://fbref.com/en/players/271b8617/Marcus-Ingvartsen"
2023,"Mainz 05","Bundesliga","Lee Jae-sung","KOR","MF","29",1992,21,785,766,12,4,2,5,32,5,0,0,0,0,564,7,30,"https://fbref.com/en/players/34b0387f/Lee-Jae-sung"
2023,"Mainz 05","Bundesliga","Dominik Kohr","GER","MF","28",1994,25.5,1183,1139,39,34,4,8,5,5,0,0,0,0,865,5,24,"https://fbref.com/en/players/0fbecd11/Dominik-Kohr"
2023,"Mainz 05","Bundesliga","Maxim Leitsch","GER","DF","24",1998,7.4,328,319,9,6,0,2,0,1,0,0,0,0,249,0,2,"https://fbref.com/en/players/7e12a98d/Maxim-Leitsch"
2023,"Mainz 05","Bundesliga","Aarón Martín","ESP","DF","25",1997,20.5,1028,730,293,39,0,4,145,195,59,42,16,0,761,5,29,"https://fbref.com/en/players/2f3e911a/Aaron-Martin"
2023,"Mainz 05","Bundesliga","Suliman Mustapha","AUT","FW,MF","21",2001,0.8,23,21,2,0,0,0,0,1,0,0,0,0,13,0,1,"https://fbref.com/en/players/9ff8ec4a/Suliman-Mustapha"
2023,"Mainz 05","Bundesliga","Karim Onisiwo","AUT","FW,MF","30",1992,28.2,608,538,67,0,2,1,57,7,0,0,0,0,343,3,44,"https://fbref.com/en/players/f26834c7/Karim-Onisiwo"
2023,"Mainz 05","Bundesliga","Eniss Shabani","GER","MF","19",2003,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,"https://fbref.com/en/players/0c88efca/Eniss-Shabani"
2023,"Mainz 05","Bundesliga","Anton Stach","GER","MF","23",1998,23,897,832,60,29,6,5,62,5,26,20,3,0,619,5,23,"https://fbref.com/en/players/0f59a7bf/Anton-Stach"
2023,"Mainz 05","Bundesliga","Niklas Tauer","GER","DF,MF","21",2001,1,56,55,1,0,0,0,1,1,0,0,0,0,50,0,1,"https://fbref.com/en/players/27270af4/Niklas-Tauer"
2023,"Mainz 05","Bundesliga","Nelson Weiper","GER","FW,DF","17",2005,1.1,40,38,2,0,0,0,2,0,0,0,0,0,27,0,3,"https://fbref.com/en/players/231c67ff/Nelson-Weiper"
2023,"Mainz 05","Bundesliga","Silvan Widmer","SUI","DF","29",1993,18.8,873,642,226,12,0,2,32,214,0,0,0,0,597,5,25,"https://fbref.com/en/players/f68b64fc/Silvan-Widmer"
2023,"Mainz 05","Bundesliga","Robin Zentner","GER","GK","27",1994,26,868,611,255,61,0,1,0,0,0,0,0,0,532,2,0,"https://fbref.com/en/players/5c4bf6ba/Robin-Zentner"
2023,"Mallorca","La Liga","Amath","SEN","MF,FW","26",1996,13.6,299,278,20,1,1,1,16,8,0,0,0,0,215,1,16,"https://fbref.com/en/players/f3b1d9a2/Amath"
2023,"Mallorca","La Liga","Josep Antoni Gayá","ESP","DF,MF","22",2000,1.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya"
2023,"Mallorca","La Liga","Ludwig Augustinsson","SWE","DF","28",1994,1.5,70,60,10,0,0,0,6,10,0,0,0,0,49,0,0,"https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson"
2023,"Mallorca","La Liga","Iddrisu Baba","GHA","MF,DF","26",1996,18.9,584,571,10,9,1,7,0,1,0,0,0,0,476,3,9,"https://fbref.com/en/players/bfd381b3/Iddrisu-Baba"
2023,"Mallorca","La Liga","Rodrigo Battaglia","ARG","MF","31",1991,7.6,232,224,6,6,0,2,1,0,0,0,0,0,185,2,4,"https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia"
2023,"Mallorca","La Liga","Copete","ESP","DF","22",1999,24.5,880,829,43,36,0,14,9,7,0,0,0,0,668,8,21,"https://fbref.com/en/players/0f26ffd7/Copete"
2023,"Mallorca","La Liga","Jaume Costa","ESP","DF","34",1988,28.9,1165,946,210,12,0,9,75,198,0,0,0,0,854,9,31,"https://fbref.com/en/players/808d48f3/Jaume-Costa"
2023,"Mallorca","La Liga","Braian Cufré","ARG","DF","25",1996,2.4,92,67,24,1,0,1,1,23,0,0,0,0,76,1,2,"https://fbref.com/en/players/192c89a6/Braian-Cufre"
2023,"Mallorca","La Liga","Iñigo Ruiz de Galarreta","ESP","MF","28",1993,27.2,1243,1178,58,35,5,18,54,1,22,3,13,0,1016,7,20,"https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta"
2023,"Mallorca","La Liga","Giovanni González","URU","DF","27",1994,10.3,428,363,64,2,0,0,20,62,0,0,0,0,336,1,5,"https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez"
2023,"Mallorca","La Liga","Dominik Greif","SVK","GK","25",1997,1,38,20,18,3,0,0,0,0,0,0,0,0,23,0,0,"https://fbref.com/en/players/30061f53/Dominik-Greif"
2023,"Mallorca","La Liga","Clément Grenier","FRA","MF","31",1991,8,356,311,42,19,0,9,34,0,19,7,10,0,256,3,5,"https://fbref.com/en/players/8b298f56/Clement-Grenier"
2023,"Mallorca","La Liga","Dennis Hadzikadunic","BIH","DF","24",1998,6.8,189,173,16,4,0,4,0,12,0,0,0,0,142,0,1,"https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic"
2023,"Mallorca","La Liga","Lago Junior","CIV","FW,MF","31",1990,0.6,18,18,0,0,0,0,2,0,0,0,0,0,12,0,1,"https://fbref.com/en/players/360d70f8/Lago-Junior"
2023,"Mallorca","La Liga","Tino Kadewere","ZIM","FW,MF","26",1996,6,151,147,2,0,0,0,7,1,0,0,0,0,95,2,4,"https://fbref.com/en/players/7d08063d/Tino-Kadewere"
2023,"Mallorca","La Liga","Lee Kangin","KOR","MF,FW","21",2001,31.4,1103,883,207,81,7,15,201,12,90,36,43,0,772,13,35,"https://fbref.com/en/players/8455ad90/Lee-Kangin"
2023,"Mallorca","La Liga","Javier Llabrés","ESP","FW","19",2002,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,"https://fbref.com/en/players/38b0cf42/Javier-Llabres"
2023,"Mallorca","La Liga","Pablo Maffeo","ESP","DF","25",1997,33.1,1221,967,248,7,2,9,123,241,0,0,0,0,819,6,39,"https://fbref.com/en/players/5db04597/Pablo-Maffeo"
2023,"Mallorca","La Liga","Manu Morlanes","ESP","MF","23",1999,7.8,226,222,3,2,2,3,2,0,0,0,0,0,190,1,5,"https://fbref.com/en/players/a0255c67/Manu-Morlanes"
2023,"Mallorca","La Liga","Vedat Muriqi","KVX","FW","28",1994,32.6,827,818,9,0,3,4,11,0,0,0,0,0,472,0,31,"https://fbref.com/en/players/0cadc46d/Vedat-Muriqi"
2023,"Mallorca","La Liga","Matija Nastasić","SRB","DF","29",1993,10.1,298,285,11,10,0,3,1,1,0,0,0,0,238,2,3,"https://fbref.com/en/players/f35430a4/Matija-Nastasic"
2023,"Mallorca","La Liga","Abdón Prats","ESP","FW,MF","29",1992,4.6,91,86,5,1,2,2,0,0,0,0,0,0,58,0,0,"https://fbref.com/en/players/d1b060e2/Abdon-Prats"
2023,"Mallorca","La Liga","Rubén Quintanilla","ESP","DF","20",2002,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/2f456b86/Ruben-Quintanilla"
2023,"Mallorca","La Liga","Antonio Raillo","ESP","DF","30",1991,30.7,1088,1022,62,57,0,0,0,3,0,0,0,0,902,4,6,"https://fbref.com/en/players/b857bd29/Antonio-Raillo"
2023,"Mallorca","La Liga","Predrag Rajković","SRB","GK","26",1995,36,1210,750,458,149,0,5,0,0,0,0,0,0,717,2,0,"https://fbref.com/en/players/58ad9383/Predrag-Rajkovic"
2023,"Mallorca","La Liga","Ángel Rodríguez","ESP","FW,MF","35",1987,4.4,82,78,4,1,0,1,2,1,0,0,0,0,59,0,1,"https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez"
2023,"Mallorca","La Liga","Dani Rodríguez","ESP","MF","34",1988,23.3,685,647,32,9,5,14,32,1,7,2,2,0,537,6,31,"https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez"
2023,"Mallorca","La Liga","Leonardo Román","ESP","GK","22",2000,1,42,27,15,3,0,0,0,0,0,0,0,0,29,0,0,"https://fbref.com/en/players/924ff27e/Leonardo-Roman"
2023,"Mallorca","La Liga","Franco Russo","ARG","DF","27",1994,1.6,60,58,2,1,0,1,0,1,0,0,0,0,46,0,0,"https://fbref.com/en/players/b75ac54b/Franco-Russo"
2023,"Mallorca","La Liga","Antonio Sánchez","ESP","MF,DF","25",1997,12,447,410,36,3,0,7,32,25,1,1,0,0,312,1,22,"https://fbref.com/en/players/a254bbe0/Antonio-Sanchez"
2023,"Mallorca","La Liga","Martin Valjent","SVK","DF","26",1995,29.5,1123,1032,86,45,1,21,6,41,0,0,0,0,885,5,14,"https://fbref.com/en/players/f2c6ac01/Martin-Valjent"
2023,"Manchester City","Premier League","Manuel Akanji","SUI","DF","27",1995,25.4,2056,1999,55,28,0,8,6,27,0,0,0,0,1912,2,8,"https://fbref.com/en/players/89ac64a6/Manuel-Akanji"
2023,"Manchester City","Premier League","Nathan Aké","NED","DF","27",1995,20.8,1813,1685,126,35,1,6,15,91,0,0,0,0,1639,2,26,"https://fbref.com/en/players/eaeca114/Nathan-Ake"
2023,"Manchester City","Premier League","Julián Álvarez","ARG","FW,MF","22",2000,16.3,503,478,21,2,7,3,26,4,4,3,0,0,395,4,17,"https://fbref.com/en/players/15ab5a2b/Julian-Alvarez"
2023,"Manchester City","Premier League","João Cancelo","POR","DF","28",1994,14.2,1220,1120,98,20,2,14,45,78,0,0,0,0,1036,2,15,"https://fbref.com/en/players/bd6351cd/Joao-Cancelo"
2023,"Manchester City","Premier League","Shea Charles","NIR","DF","18",2003,0.3,25,22,3,1,0,0,0,1,0,0,0,0,23,0,1,"https://fbref.com/en/players/5cc3ce65/Shea-Charles"
2023,"Manchester City","Premier League","Kevin De Bruyne","BEL","MF","31",1991,26.9,1626,1454,160,53,28,27,226,31,72,20,32,6,1192,12,41,"https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne"
2023,"Manchester City","Premier League","Rúben Dias","POR","DF","25",1997,22.2,2080,2029,51,38,1,6,1,7,0,0,0,0,1928,0,7,"https://fbref.com/en/players/31c69ef1/Ruben-Dias"
2023,"Manchester City","Premier League","Ederson","BRA","GK","28",1993,35,1257,1049,207,55,1,8,0,0,0,0,0,0,1079,1,1,"https://fbref.com/en/players/3bb7b8b4/Ederson"
2023,"Manchester City","Premier League","Phil Foden","ENG","FW","22",2000,20.5,1111,1046,61,9,4,4,91,13,39,4,26,2,904,4,32,"https://fbref.com/en/players/ed1e53f3/Phil-Foden"
2023,"Manchester City","Premier League","Sergio Gómez","ESP","DF,MF","21",2000,3.9,317,287,30,5,0,0,8,22,3,0,3,0,279,0,7,"https://fbref.com/en/players/01e5f06e/Sergio-Gomez"
2023,"Manchester City","Premier League","Jack Grealish","ENG","FW","26",1995,22.8,1072,1011,56,7,6,8,53,25,24,12,0,1,902,5,35,"https://fbref.com/en/players/b0b4fd3e/Jack-Grealish"
2023,"Manchester City","Premier League","İlkay Gündoğan","GER","MF","31",1990,26.1,1578,1519,56,24,18,6,30,5,21,7,4,1,1374,3,27,"https://fbref.com/en/players/819b3158/Ilkay-Gundogan"
2023,"Manchester City","Premier League","Erling Haaland","NOR","FW","22",2000,30.8,500,449,45,0,4,0,12,2,1,0,0,0,360,6,21,"https://fbref.com/en/players/1f44ac21/Erling-Haaland"
2023,"Manchester City","Premier League","Aymeric Laporte","ESP","DF","28",1994,11,964,926,37,21,1,6,6,10,0,0,0,0,892,1,5,"https://fbref.com/en/players/119b9a8e/Aymeric-Laporte"
2023,"Manchester City","Premier League","Rico Lewis","ENG","DF,MF","17",2004,10,675,633,41,7,1,0,5,31,0,0,0,0,617,1,9,"https://fbref.com/en/players/b57e066e/Rico-Lewis"
2023,"Manchester City","Premier League","Riyad Mahrez","ALG","FW,MF","31",1991,21.3,1166,1028,138,36,10,7,96,37,65,26,20,1,958,0,18,"https://fbref.com/en/players/892d5bb1/Riyad-Mahrez"
2023,"Manchester City","Premier League","Stefan Ortega","GER","GK","29",1992,3,167,152,15,3,0,0,0,0,0,0,0,0,145,0,1,"https://fbref.com/en/players/c1242d4e/Stefan-Ortega"
2023,"Manchester City","Premier League","Cole Palmer","ENG","MF,FW","20",2002,4.1,193,191,2,0,0,1,7,1,1,0,0,0,167,0,1,"https://fbref.com/en/players/dc7f8a28/Cole-Palmer"
2023,"Manchester City","Premier League","Máximo Perrone","ARG","MF","19",2003,0.2,21,20,0,0,0,0,0,0,0,0,0,0,18,1,1,"https://fbref.com/en/players/53552942/Maximo-Perrone"
2023,"Manchester City","Premier League","Kalvin Phillips","ENG","MF","26",1995,3.3,313,310,2,2,0,2,0,0,0,0,0,0,289,1,1,"https://fbref.com/en/players/4f565d77/Kalvin-Phillips"
2023,"Manchester City","Premier League","Rodri","ESP","MF","26",1996,32.3,2987,2943,43,37,2,26,6,3,0,0,0,0,2723,1,21,"https://fbref.com/en/players/6434f10d/Rodri"
2023,"Manchester City","Premier League","Bernardo Silva","POR","MF,FW","27",1994,24.5,1543,1468,73,15,3,10,75,48,7,0,2,0,1317,2,27,"https://fbref.com/en/players/3eb22ec9/Bernardo-Silva"
2023,"Manchester City","Premier League","John Stones","ENG","DF,MF","28",1994,20.5,1563,1496,66,17,1,14,6,45,1,0,0,0,1453,1,10,"https://fbref.com/en/players/5eecec3d/John-Stones"
2023,"Manchester City","Premier League","Kyle Walker","ENG","DF","32",1990,21.8,1892,1732,158,25,4,21,28,133,0,0,0,0,1661,2,18,"https://fbref.com/en/players/86dd77d1/Kyle-Walker"
2023,"Manchester Utd","Premier League","Antony","BRA","FW","22",2000,20,819,804,15,1,3,2,32,13,1,0,0,0,651,0,29,"https://fbref.com/en/players/99127249/Antony"
2023,"Manchester Utd","Premier League","Donny van de Beek","NED","MF","25",1997,1.9,61,56,3,0,0,0,0,0,1,0,0,0,46,2,4,"https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek"
2023,"Manchester Utd","Premier League","Casemiro","BRA","MF","30",1992,23.6,1439,1408,24,22,12,13,19,1,0,0,0,0,1114,7,29,"https://fbref.com/en/players/4d224fe8/Casemiro"
2023,"Manchester Utd","Premier League","Diogo Dalot","POR","DF","23",1999,23.9,1441,1216,219,17,3,20,44,202,0,0,0,0,1141,6,35,"https://fbref.com/en/players/d9565625/Diogo-Dalot"
2023,"Manchester Utd","Premier League","Anthony Elanga","SWE","FW","20",2002,4.7,130,127,3,0,0,1,7,2,0,0,0,0,95,0,2,"https://fbref.com/en/players/2fba6108/Anthony-Elanga"
2023,"Manchester Utd","Premier League","Christian Eriksen","DEN","MF","30",1992,22.8,1485,1373,106,32,9,20,81,7,62,27,16,2,1203,6,28,"https://fbref.com/en/players/980522ec/Christian-Eriksen"
2023,"Manchester Utd","Premier League","Bruno Fernandes","POR","MF,FW","27",1994,36.8,2029,1838,181,32,35,36,140,24,82,20,23,1,1498,10,65,"https://fbref.com/en/players/507c7bdf/Bruno-Fernandes"
2023,"Manchester Utd","Premier League","Fred","BRA","MF","29",1993,13.9,781,761,16,9,7,1,14,1,3,0,1,0,618,4,26,"https://fbref.com/en/players/b853e0ad/Fred"
2023,"Manchester Utd","Premier League","Alejandro Garnacho","ARG","FW,MF","18",2004,6.3,187,187,0,0,0,2,2,0,0,0,0,0,150,0,7,"https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho"
2023,"Manchester Utd","Premier League","David de Gea","ESP","GK","31",1990,38,1218,968,243,64,1,3,0,0,0,0,0,0,866,7,1,"https://fbref.com/en/players/7ba6d84e/David-de-Gea"
2023,"Manchester Utd","Premier League","Victor Lindelöf","SWE","DF","28",1994,15.2,930,905,25,13,2,1,1,1,0,0,0,0,866,0,1,"https://fbref.com/en/players/f5deef4c/Victor-Lindelof"
2023,"Manchester Utd","Premier League","Harry Maguire","ENG","DF","29",1993,8.5,577,564,12,11,0,9,1,1,0,0,0,0,491,1,3,"https://fbref.com/en/players/d8931174/Harry-Maguire"
2023,"Manchester Utd","Premier League","Kobbie Mainoo","ENG","MF","17",2005,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,"https://fbref.com/en/players/c6220452/Kobbie-Mainoo"
2023,"Manchester Utd","Premier League","Tyrell Malacia","NED","DF","22",1999,15.5,802,670,130,11,0,5,15,117,2,2,0,0,694,2,16,"https://fbref.com/en/players/6b6c793c/Tyrell-Malacia"
2023,"Manchester Utd","Premier League","Anthony Martial","FRA","FW","26",1995,10.9,328,314,12,3,3,0,4,2,0,0,0,0,263,2,14,"https://fbref.com/en/players/8b788c01/Anthony-Martial"
2023,"Manchester Utd","Premier League","Lisandro Martínez","ARG","DF","24",1998,23.5,1528,1401,122,34,7,16,0,5,0,0,0,0,1330,5,7,"https://fbref.com/en/players/bac46a10/Lisandro-Martinez"
2023,"Manchester Utd","Premier League","Scott McTominay","SCO","MF","25",1996,12.9,432,426,5,3,3,3,4,1,0,0,0,0,355,1,6,"https://fbref.com/en/players/d93c2511/Scott-McTominay"
2023,"Manchester Utd","Premier League","Facundo Pellistri","URU","FW,MF","20",2001,0.7,16,15,1,0,0,0,0,1,0,0,0,0,15,0,0,"https://fbref.com/en/players/ac7e7b1c/Facundo-Pellistri"
2023,"Manchester Utd","Premier League","Marcus Rashford","ENG","FW","24",1997,32,817,790,22,2,2,6,24,9,0,0,0,0,627,5,31,"https://fbref.com/en/players/a1d5bd30/Marcus-Rashford"
2023,"Manchester Utd","Premier League","Cristiano Ronaldo","POR","FW","37",1985,5.8,162,157,5,0,2,1,3,1,0,0,0,0,121,0,10,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo"
2023,"Manchester Utd","Premier League","Marcel Sabitzer","AUT","MF","28",1994,7,307,293,9,4,2,3,4,2,1,0,0,0,237,5,7,"https://fbref.com/en/players/e280527c/Marcel-Sabitzer"
2023,"Manchester Utd","Premier League","Jadon Sancho","ENG","FW,MF","22",2000,18.7,776,760,14,0,4,3,17,8,5,2,0,0,647,2,28,"https://fbref.com/en/players/dbf053da/Jadon-Sancho"
2023,"Manchester Utd","Premier League","Luke Shaw","ENG","DF","27",1995,28.4,2098,1792,297,36,2,13,89,195,38,20,7,0,1757,9,37,"https://fbref.com/en/players/9c94165b/Luke-Shaw"
2023,"Manchester Utd","Premier League","Raphaël Varane","FRA","DF","29",1993,21.2,1106,1073,30,27,2,4,1,3,0,0,0,0,954,3,6,"https://fbref.com/en/players/9f8e9423/Raphael-Varane"
2023,"Manchester Utd","Premier League","Aaron Wan-Bissaka","ENG","DF","24",1997,15.9,840,715,123,4,2,2,14,119,0,0,0,0,706,2,22,"https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka"
2023,"Manchester Utd","Premier League","Wout Weghorst","NED","FW,MF","29",1992,8.9,207,206,1,0,4,1,0,0,0,0,0,0,151,0,6,"https://fbref.com/en/players/c4e87b8b/Wout-Weghorst"
2023,"Marseille","Ligue 1","Eric Bailly","CIV","DF","28",1994,6,274,256,17,13,1,0,0,3,0,0,0,0,231,1,3,"https://fbref.com/en/players/a1232f4e/Eric-Bailly"
2023,"Marseille","Ligue 1","Cédric Bakambu","COD","MF","31",1991,0.7,23,23,0,0,0,0,1,0,0,0,0,0,19,0,1,"https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu"
2023,"Marseille","Ligue 1","Leonardo Balerdi","ARG","DF","23",1999,29.3,1656,1607,48,36,2,8,6,6,0,0,0,0,1389,1,16,"https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi"
2023,"Marseille","Ligue 1","Salim Ben Seghir","FRA","MF","19",2003,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/1f6298f2/Salim-Ben-Seghir"
2023,"Marseille","Ligue 1","Rubén Blanco","ESP","GK","27",1995,5.5,206,160,46,5,0,0,0,0,0,0,0,0,166,0,0,"https://fbref.com/en/players/967f34d3/Ruben-Blanco"
2023,"Marseille","Ligue 1","Duje Ćaleta-Car","CRO","DF","25",1996,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car"
2023,"Marseille","Ligue 1","Jonathan Clauss","FRA","DF","29",1992,28.8,1461,1223,233,15,8,6,110,211,7,1,5,0,1091,5,39,"https://fbref.com/en/players/5219ab4a/Jonathan-Clauss"
2023,"Marseille","Ligue 1","Bamba Dieng","SEN","FW,MF","22",2000,2.2,43,39,4,0,0,0,1,0,0,0,0,0,27,0,1,"https://fbref.com/en/players/40774c6b/Bamba-Dieng"
2023,"Marseille","Ligue 1","Gerson","BRA","MF","25",1997,4.6,185,177,7,1,0,1,3,5,1,0,0,0,150,1,7,"https://fbref.com/en/players/8827bf46/Gerson"
2023,"Marseille","Ligue 1","Samuel Gigot","FRA","DF","28",1993,20.9,1130,1077,51,32,0,1,1,6,0,0,0,0,985,2,2,"https://fbref.com/en/players/41eebdf5/Samuel-Gigot"
2023,"Marseille","Ligue 1","Mattéo Guendouzi","FRA","MF","23",1999,23.4,1267,1220,44,27,5,6,24,8,4,0,0,0,1094,3,25,"https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi"
2023,"Marseille","Ligue 1","Pape Gueye","SEN","MF,DF","23",1999,5.5,320,304,15,9,0,2,3,6,0,0,0,0,271,1,2,"https://fbref.com/en/players/7155e3e1/Pape-Gueye"
2023,"Marseille","Ligue 1","Amine Harit","MAR","MF,FW","25",1997,5.7,271,252,19,3,2,0,16,5,9,2,6,0,221,0,10,"https://fbref.com/en/players/e7d59f4f/Amine-Harit"
2023,"Marseille","Ligue 1","Luis Javier Suárez","COL","FW","24",1997,3.3,78,74,4,0,0,1,0,0,0,0,0,0,53,0,3,"https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez"
2023,"Marseille","Ligue 1","Issa Kaboré","BFA","DF","21",2001,11.4,567,469,97,2,0,2,48,95,0,0,0,0,436,1,24,"https://fbref.com/en/players/c066d1a5/Issa-Kabore"
2023,"Marseille","Ligue 1","Sead Kolašinac","BIH","DF","29",1993,24.6,1333,1261,68,23,1,3,20,45,0,0,0,0,1135,4,20,"https://fbref.com/en/players/3935e52e/Sead-Kolasinac"
2023,"Marseille","Ligue 1","Pau López","ESP","GK","27",1994,32.5,1116,870,243,71,1,3,0,0,0,0,0,0,877,3,2,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
2023,"Marseille","Ligue 1","Ruslan Malinovskyi","UKR","MF,FW","29",1993,13.6,543,504,34,11,3,4,38,6,17,7,7,0,411,5,14,"https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi"
2023,"Marseille","Ligue 1","Chancel Mbemba","COD","DF","27",1994,31.7,1742,1643,91,45,1,7,40,31,0,0,0,0,1441,8,23,"https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba"
2023,"Marseille","Ligue 1","Arkadiusz Milik","POL","FW","28",1994,1.4,37,34,3,0,0,0,0,0,0,0,0,0,28,0,1,"https://fbref.com/en/players/85613cf0/Arkadiusz-Milik"
2023,"Marseille","Ligue 1","François Mughe","CMR","MF","18",2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7af655fe/Francois-Mughe"
2023,"Marseille","Ligue 1","Azzedine Ounahi","MAR","MF,FW","22",2000,1.3,94,94,0,0,1,0,0,0,0,0,0,0,87,0,2,"https://fbref.com/en/players/83299cc0/Azzedine-Ounahi"
2023,"Marseille","Ligue 1","Dimitri Payet","FRA","MF,FW","35",1987,9.3,520,458,61,18,7,10,58,4,34,16,12,0,386,1,10,"https://fbref.com/en/players/58ae47b2/Dimitri-Payet"
2023,"Marseille","Ligue 1","Valentin Rongier","FRA","MF","27",1994,33.7,2109,2055,47,40,6,16,8,7,0,0,0,0,1855,7,22,"https://fbref.com/en/players/ed45c4a5/Valentin-Rongier"
2023,"Marseille","Ligue 1","Alexis Sánchez","CHI","FW,MF","33",1988,29.8,934,865,59,6,14,19,37,1,11,6,0,0,681,10,26,"https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez"
2023,"Marseille","Ligue 1","Nuno Tavares","POR","DF,MF","22",2000,26.1,1367,1105,257,15,3,16,96,241,1,0,0,0,1058,5,41,"https://fbref.com/en/players/a65c844b/Nuno-Tavares"
2023,"Marseille","Ligue 1","Souleymane Touré","FRA","DF","19",2003,0.8,38,37,1,1,0,0,0,0,0,0,0,0,32,0,0,"https://fbref.com/en/players/01fd01e8/Souleymane-Toure"
2023,"Marseille","Ligue 1","Cengiz Ünder","TUR","MF,DF","25",1997,27.7,1114,984,128,21,9,14,157,35,67,40,9,0,778,2,39,"https://fbref.com/en/players/1880614f/Cengiz-Under"
2023,"Marseille","Ligue 1","Jordan Veretout","FRA","MF","29",1993,31.8,2148,2023,119,53,7,30,83,8,58,35,11,0,1834,6,22,"https://fbref.com/en/players/4a56052c/Jordan-Veretout"
2023,"Marseille","Ligue 1","Vitinha","POR","FW","22",2000,5.2,109,96,11,1,1,0,1,0,0,0,0,0,77,2,4,"https://fbref.com/en/players/74d4cec6/Vitinha"
2023,"Milan","Serie A","Yacine Adli","FRA","MF,FW","22",2000,1.6,76,72,4,1,0,1,6,1,2,0,2,0,49,0,5,"https://fbref.com/en/players/26777636/Yacine-Adli"
2023,"Milan","Serie A","Tiemoué Bakayoko","FRA","MF","27",1994,0.5,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0,"https://fbref.com/en/players/59bf127b/Tiemoue-Bakayoko"
2023,"Milan","Serie A","Fodé Ballo-Touré","SEN","DF","25",1997,5.8,281,219,62,6,0,1,17,56,0,0,0,0,234,0,2,"https://fbref.com/en/players/f449640d/Fode-Ballo-Toure"
2023,"Milan","Serie A","Ismaël Bennacer","ALG","MF","24",1997,22.3,1423,1309,112,54,4,11,79,5,51,19,27,0,1219,2,16,"https://fbref.com/en/players/db092d3b/Ismael-Bennacer"
2023,"Milan","Serie A","Davide Calabria","ITA","DF","25",1996,18.8,1276,1076,194,18,0,5,41,171,5,0,5,0,1040,6,24,"https://fbref.com/en/players/2146785a/Davide-Calabria"
2023,"Milan","Serie A","Charles De Ketelaere","BEL","MF,FW","21",2001,12.4,383,362,21,2,2,2,10,9,0,0,0,0,299,0,13,"https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere"
2023,"Milan","Serie A","Sergiño Dest","USA","DF","21",2000,3.7,198,154,44,1,0,1,4,43,0,0,0,0,169,0,5,"https://fbref.com/en/players/5976f83e/Sergino-Dest"
